date,cv_role,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_target,target_level
2020-03-20,fold2 val,-3.755849,-1.852280,-6.348568,-3.852804,-3.909423,-2.220329,-2.644834,-4.587698,-5.635586,-3.559968,-4.335951,2304.919922
2020-03-23,fold2 val,3.073529,-0.997469,-2.124431,-1.464113,-1.318087,-1.088639,-4.663056,0.271979,-7.298358,-1.734294,-2.929387,2237.399902
2020-03-24,fold2 val,9.089543,1.958656,10.032550,7.366882,7.198342,8.696831,9.911794,0.656317,6.905001,7.234095,9.382774,2447.330078
2020-03-25,fold2 val,-0.957233,-2.796760,-0.550856,-2.818084,-2.512368,-2.963097,1.273852,4.691620,-4.894414,0.184611,1.153501,2475.560059
2020-03-26,fold2 val,6.255086,3.693312,5.262267,5.476623,5.462919,4.564358,1.900589,4.388689,6.005025,4.778763,6.241416,2630.070068
2020-03-27,fold2 val,-4.106073,-2.832539,-4.140220,-4.485385,-4.436268,-4.010040,-2.305596,-4.334433,-2.694155,-3.704968,-3.368735,2541.469971
2020-03-30,fold2 val,7.034078,3.360355,2.853795,3.251066,3.246990,5.842220,1.959250,7.997719,2.482059,5.119507,3.351601,2626.649902
2020-03-31,fold2 val,-1.572733,-0.724562,-0.204077,1.394293,1.364376,0.512205,-0.191064,-1.413417,-2.687697,-1.362912,-1.601272,2584.590088
2020-04-01,fold2 val,-3.550829,-2.155179,-5.261685,-4.918269,-5.150820,-4.316550,-3.763061,-1.769242,0.457627,-4.971451,-4.414243,2470.500000
2020-04-02,fold2 val,2.070873,0.583421,1.668664,1.376619,1.354680,-0.883455,2.148337,3.369284,3.951313,2.795361,2.282935,2526.899902
2020-04-03,fold2 val,-0.921050,-0.637888,-1.437143,-2.048473,-2.178103,-2.534930,-0.773382,0.766072,0.699531,-1.007263,-1.513713,2488.649902
2020-04-06,fold2 val,7.436795,4.772922,8.723763,8.110185,8.281325,7.374490,3.869019,4.166348,5.515570,6.472269,7.033132,2663.679932
2020-04-07,fold2 val,-1.077013,0.701346,-1.158252,-0.034546,-0.053241,1.981285,0.005395,-1.631360,-3.236313,-0.501659,-0.160305,2659.409912
2020-04-08,fold2 val,1.003129,1.560946,2.559472,2.003355,2.066700,3.228099,3.109309,4.204237,3.766520,-0.122973,3.405645,2749.979980
2020-04-09,fold2 val,0.006007,-0.011748,0.721581,0.096662,-0.035638,0.522143,1.481599,-1.417017,-0.714515,-0.032822,1.448741,2789.820068
2020-04-13,fold2 val,0.224075,6.173507,1.962790,0.504351,0.318269,-0.228322,-2.615555,-1.033763,2.873572,-2.705957,-1.010466,2761.629883
2020-04-14,fold2 val,4.948333,5.276945,5.050275,4.243743,4.529052,1.933746,2.209036,4.478792,2.952921,3.331546,3.057259,2846.060059
2020-04-15,fold2 val,-1.047762,1.066870,-0.912705,-0.532604,-0.626761,-0.673500,-2.264950,1.116201,-0.186067,-0.451253,-2.203044,2783.360107
2020-04-16,fold2 val,3.002110,4.355454,0.794565,0.079208,0.010334,-0.406856,-0.323488,1.361248,2.772627,3.261448,0.581669,2799.550049
2020-04-17,fold2 val,0.881131,-1.378214,-1.356851,1.565537,1.715401,1.696446,1.723766,1.570110,-0.158718,-0.707369,2.679359,2874.560059
2020-04-20,fold2 val,-1.982070,0.783576,-2.075694,-1.296711,-1.395639,-0.557915,-1.281379,-0.230243,-1.718139,-1.954922,-1.788105,2823.159912
2020-04-21,fold2 val,-2.736033,-4.135732,-3.091005,-3.968858,-3.884532,-4.174136,-2.792055,-1.312029,-0.492877,-2.954140,-3.067480,2736.560059
2020-04-22,fold2 val,3.396522,1.519253,2.880328,3.853361,3.815510,6.721303,1.689561,2.211384,1.842006,3.103247,2.293025,2799.310059
2020-04-23,fold2 val,1.521482,-1.210255,-0.387541,1.037039,1.013969,1.563531,-0.509163,1.647160,-2.325430,-1.763718,-0.053942,2797.800049
2020-04-24,fold2 val,0.448851,1.825899,2.886982,0.235049,0.427170,2.668390,0.479448,-0.417979,0.707995,0.372627,1.391806,2836.739990
2020-04-27,fold2 val,-0.286433,-1.419786,0.070681,-0.268114,-0.449625,-1.352139,0.503969,-0.368097,-0.880712,-0.494473,1.471407,2878.479980
2020-04-28,fold2 val,-2.436094,-2.606061,-1.620933,-3.308306,-3.011356,-2.447970,-0.181378,-1.879544,-0.233822,-0.296882,-0.524238,2863.389893
2020-04-29,fold2 val,4.487361,2.533616,3.284493,8.790941,8.838987,2.874918,4.573308,-0.759648,6.154733,-3.437483,2.658392,2939.510010
2020-04-30,fold2 val,4.268957,1.003247,2.109641,0.487203,0.384750,5.417382,-1.186646,-0.133127,-1.688770,-1.658590,-0.921245,2912.429932
2020-05-01,fold2 val,-2.589155,-7.597409,-1.609970,-2.079857,-2.181642,-1.191939,-2.503204,-1.166337,-1.762511,1.127078,-2.805903,2830.709961
2020-05-04,fold2 val,2.446012,1.310124,1.414903,0.468733,0.423594,1.478223,-2.583895,-0.013493,0.330335,0.634567,0.424983,2842.739990
2020-05-05,fold2 val,1.073599,0.078152,1.500860,1.832226,1.974456,0.881812,-1.078954,0.829546,1.300048,0.832644,0.904056,2868.439941
2020-05-06,fold2 val,0.984702,1.443614,1.031758,-0.281991,-0.266123,0.676110,-2.073507,-0.949840,0.190518,-1.146441,-0.697941,2848.419922
2020-05-07,fold2 val,0.580704,0.695370,1.034479,1.874865,1.772667,1.338309,0.638120,-0.330883,2.203845,-0.708730,1.150463,2881.189941
2020-05-08,fold2 val,0.588227,0.506839,2.380148,1.151871,1.099849,0.515964,1.931062,0.752086,1.297063,0.861488,1.687154,2929.800049
2020-05-11,fold2 val,1.115445,1.235074,1.573577,1.091813,1.371152,0.390869,-1.238479,0.275703,-0.826613,0.593731,0.013308,2930.189941
2020-05-12,fold2 val,-2.265185,-2.160642,-1.142817,-1.979903,-2.005342,-1.444812,-1.047871,-1.321142,-2.228175,0.088979,-2.050032,2870.120117
2020-05-13,fold2 val,-1.512228,0.465432,-1.207428,-1.919687,-1.952466,-2.379801,-1.296216,-0.006799,-1.160916,-0.056533,-1.746272,2820.000000
2020-05-14,fold2 val,0.433941,0.883893,0.614333,0.553665,0.582889,0.833740,0.211048,0.346632,2.151468,-0.234456,1.152482,2852.500000
2020-05-15,fold2 val,1.456815,0.876155,-0.591229,1.207913,1.243960,1.967993,1.896493,-0.982854,1.431718,2.041816,0.392636,2863.699951
2020-05-18,fold2 val,0.955474,0.683884,2.356128,0.868759,0.796799,1.095393,3.669132,0.053172,4.299986,1.365739,3.150119,2953.909912
2020-05-19,fold2 val,-0.692252,0.950843,-0.577839,-0.778228,-0.755452,1.730860,-1.692694,-0.996540,-1.055491,-2.122857,-1.048440,2922.939941
2020-05-20,fold2 val,1.387084,1.984628,1.944794,2.529094,2.419754,6.035593,2.046495,2.376422,-0.899202,2.202740,1.665110,2971.610107
2020-05-21,fold2 val,-1.201119,-2.049693,-0.745515,-0.171021,-0.278662,0.617478,-0.613568,-1.671305,-0.656833,-0.752249,-0.777360,2948.510010
2020-05-22,fold2 val,0.043587,-0.402982,0.643837,0.461348,0.543201,1.521237,-0.005722,0.125884,-0.912832,0.224173,0.235371,2955.449951
2020-05-26,fold2 val,-1.057132,-0.616361,-0.677349,0.575268,0.467936,-1.153630,3.092668,1.236507,0.131583,0.128501,1.228918,2991.770020
2020-05-27,fold2 val,0.132155,-0.473604,0.435699,-0.076675,0.057873,-1.317833,3.010984,-0.206991,0.228304,1.957013,1.482730,3036.129883
2020-05-28,fold2 val,-0.225505,-0.385415,0.044011,-0.143641,-0.078285,-1.605991,-0.360660,0.746807,1.435582,-0.063678,-0.210791,3029.729980
2020-05-29,fold2 val,1.019830,1.718795,-0.097429,1.077391,0.860423,-0.164121,0.259317,0.504463,1.211140,0.709979,0.481234,3044.310059
2020-06-01,fold2 val,-0.229184,1.173862,1.229799,0.094174,0.202960,3.029901,-0.937604,-0.455835,-1.048754,0.339924,0.375123,3055.729980
2020-06-02,fold2 val,1.137661,0.055440,0.462945,0.518512,0.516818,0.349266,1.142301,1.034219,0.720195,0.659706,0.821083,3080.820068
2020-06-03,fold2 val,0.243409,0.242273,0.550551,-0.212160,-0.197323,-1.100030,2.624505,0.259742,0.269792,-0.305857,1.364898,3122.870117
2020-06-04,fold2 val,-1.316420,-0.718205,-0.861252,-1.733552,-1.684791,-1.681442,0.644584,-1.640707,-1.291649,1.679323,-0.336870,3112.350098
2020-06-05,fold2 val,2.339840,0.910349,2.848083,1.818581,1.856005,1.979764,4.483208,3.083042,0.388498,2.175622,2.621165,3193.929932
2020-06-08,fold2 val,0.619655,1.653646,0.591289,0.556932,0.571471,0.272991,0.448517,-0.005023,-0.359816,-1.041350,1.204158,3232.389893
2020-06-09,fold2 val,0.764517,3.042714,3.157787,0.565155,0.373751,3.141758,-2.723750,-0.260493,-0.551887,-0.989461,-0.779917,3207.179932
2020-06-10,fold2 val,3.709155,1.791329,2.572739,0.665443,0.869079,-0.812850,-2.325706,0.703219,1.260612,1.316619,-0.531309,3190.139893
2020-06-11,fold2 val,-5.369824,-3.380230,-4.801057,-4.230324,-4.287529,-5.195782,-7.044014,-5.786132,-4.688758,-4.975961,-5.894406,3002.100098
2020-06-12,fold2 val,0.789198,-0.505874,0.863374,0.665326,0.786044,1.849123,1.791935,1.789517,0.908601,0.993027,1.306084,3041.310059
2020-06-15,fold2 val,0.639135,1.086831,1.236707,0.530600,0.494863,1.714937,0.187626,-0.260058,-0.633113,1.297843,0.831222,3066.590088
2020-06-16,fold2 val,2.450506,1.655473,2.650233,1.811031,1.610728,1.354843,0.413109,0.584064,2.272593,0.499176,1.896240,3124.739990
2020-06-17,fold2 val,0.346145,0.983066,-0.139166,0.419627,0.582237,-0.050924,-0.789908,0.352540,-0.304601,0.148987,-0.360030,3113.489990
2020-06-18,fold2 val,1.070865,0.492248,0.039829,-1.137149,-1.175809,0.174076,-0.071882,0.180827,-0.423542,-0.677795,0.059422,3115.340088
2020-06-19,fold2 val,-0.595997,0.792394,-0.571460,-0.295256,-0.661038,1.207930,-0.558842,-0.881869,0.292855,-0.141254,-0.564949,3097.739990
2020-06-22,fold2 val,2.777386,1.450829,2.616352,1.406699,1.826423,0.180073,0.250388,1.436001,-0.305904,1.526942,0.649510,3117.860107
2020-06-23,fold2 val,0.668041,1.864170,2.134499,0.864398,0.918180,1.262431,0.466224,1.543929,-0.369666,-0.501349,0.430742,3131.290039
2020-06-24,fold2 val,-1.085587,-2.015725,-1.765211,-2.169640,-2.182209,-3.393326,-1.922543,-3.313618,-2.127918,-0.635973,-2.585515,3050.330078
2020-06-25,fold2 val,1.263637,0.738007,1.327531,0.606741,0.633195,0.709349,0.743540,1.342670,-0.107291,-0.490454,1.095945,3083.760010
2020-06-26,fold2 val,-2.001592,-2.240276,-3.072589,-5.470591,-5.630477,-8.316368,-1.945771,-2.428102,-1.331702,-1.161152,-2.422691,3009.050049
2020-06-29,fold2 val,1.074728,-0.463815,2.304693,2.541555,2.578863,2.110325,1.037810,1.114816,0.892523,0.625440,1.468568,3053.239990
2020-06-30,fold2 val,2.554906,2.926449,0.834747,1.494457,1.336241,2.914262,0.744959,0.935330,1.143577,0.604702,1.540988,3100.290039
2020-07-01,fold2 val,4.345339,0.584756,-0.189139,1.688948,1.728197,4.615307,-0.291294,0.315745,-0.177789,-0.075098,0.502213,3115.860107
2020-07-02,fold2 val,0.402961,0.762081,0.000000,1.936886,1.853905,-1.738572,0.471935,0.975354,0.420285,0.564982,0.454125,3130.010010
2020-07-06,fold2 val,5.768955,2.152633,2.675010,2.021864,2.116481,2.938913,2.175250,1.068104,13.479394,1.425811,1.588173,3179.719971
2020-07-07,fold2 val,-1.861937,-1.162802,-0.310272,-0.648824,-0.703370,0.241379,-0.859242,1.332769,-1.800146,-0.090889,-1.081853,3145.320068
2020-07-08,fold2 val,2.699558,2.199278,2.329046,0.918189,0.728556,1.129286,0.027603,0.447967,-1.725350,0.294015,0.782746,3169.939941
2020-07-09,fold2 val,3.294919,0.700104,0.430018,1.001577,1.001988,0.377685,-1.324500,2.079246,-1.466125,-0.544456,-0.564361,3152.050049
2020-07-10,fold2 val,0.545775,-0.303289,0.174908,1.524190,1.849970,0.233139,10.784776,2.293060,0.176897,1.919936,1.046620,3185.040039
2020-07-13,fold2 val,-3.000002,-3.088870,-0.461287,-1.918336,-1.793617,-2.476840,-3.080959,0.672505,-1.833283,-1.886743,-0.936254,3155.219971
2020-07-14,fold2 val,-0.644330,0.618138,1.654813,0.570676,0.611377,0.305447,3.030469,1.318586,2.280176,1.866242,1.340637,3197.520020
2020-07-15,fold2 val,-2.436122,-0.148780,0.687738,-0.261679,-0.456402,0.229425,0.448047,1.925758,1.665531,0.229890,0.908205,3226.560059
2020-07-16,fold2 val,-0.298120,-1.980381,-1.230495,0.078194,0.080179,0.270501,0.236144,-2.934650,-1.551778,0.667714,-0.340610,3215.570068
2020-07-17,fold2 val,-1.264375,-0.510016,-0.202020,-0.080101,0.045970,0.456570,-0.130883,0.013331,0.821716,0.067014,0.284861,3224.729980
2020-07-20,fold2 val,7.929520,4.298087,2.107366,3.226271,3.181780,1.400659,9.472029,-0.146781,1.732546,0.167402,0.840694,3251.840088
2020-07-21,fold2 val,-1.831490,-1.346856,-1.380149,-0.466226,-0.506433,-1.495399,-4.542907,0.939736,-1.002663,0.093557,0.167904,3257.300049
2020-07-22,fold2 val,-1.222963,1.437137,0.280916,0.646172,0.573967,-0.777662,1.528348,-0.088416,1.211312,0.180346,0.574708,3276.020020
2020-07-23,fold2 val,-3.656880,-4.349482,-4.551654,-3.302940,-3.137959,-3.030813,0.598643,-4.977615,-0.719099,-0.266657,-1.231986,3235.659912
2020-07-24,fold2 val,0.748687,-0.612238,-0.247711,-0.317383,-0.497177,-0.812549,0.657182,-6.349339,-1.154845,-0.995935,-0.619040,3215.629883
2020-07-27,fold2 val,1.538765,1.266782,2.370017,1.212423,1.406960,1.209305,-1.223527,8.652081,0.901889,-0.634616,0.739514,3239.409912
2020-07-28,fold2 val,-1.796278,-0.897724,-1.642749,-1.739370,-1.897733,-1.447542,1.030496,-4.099112,-0.086341,-0.237809,-0.647339,3218.439941
2020-07-29,fold2 val,1.106547,1.009809,1.916849,1.320790,1.444996,1.377545,1.179687,1.532007,0.935231,-0.197485,1.242838,3258.439941
2020-07-30,fold2 val,0.604903,-0.078425,1.210026,0.975384,0.619586,0.518666,-1.074284,-0.775126,-2.276159,0.204705,-0.375025,3246.219971
2020-07-31,fold2 val,3.696082,10.468862,0.544411,-3.277496,-3.166276,8.174843,0.761706,-3.813805,-1.886019,-0.735513,0.767050,3271.120117
2020-08-03,fold2 val,-1.668097,5.624084,2.519761,-0.348796,-0.573875,-0.674098,1.777503,3.790989,0.152308,1.090829,0.718102,3294.610107
2020-08-04,fold2 val,0.865712,0.667809,-1.500877,-0.637992,-0.642960,-0.845375,0.491825,0.134678,0.839058,-0.088199,0.361193,3306.510010
2020-08-05,fold2 val,2.109065,0.362480,-0.164088,0.392957,0.589796,-0.284190,1.687969,-0.133150,1.981417,0.801521,0.642974,3327.770020
2020-08-06,fold2 val,0.623086,3.488911,1.601405,1.748377,1.797627,6.486818,0.687560,0.307067,1.361524,-0.572783,0.642770,3349.159912
2020-08-07,fold2 val,-1.784185,-2.273581,-1.788795,-0.437211,-0.373988,1.191200,2.175393,-2.475194,-1.212441,0.711612,0.063303,3351.280029
2020-08-10,fold2 val,-0.609319,1.453494,-1.990767,-0.103442,0.107736,-2.026510,1.479858,-2.350091,0.218975,-0.383621,0.274222,3360.469971
2020-08-11,fold2 val,-2.143799,-2.974010,-2.338560,-1.087630,-1.054737,-2.612161,0.037634,0.497993,-3.114406,-0.716005,-0.796913,3333.689941
2020-08-12,fold2 val,2.647805,3.323440,2.856771,1.803398,1.776648,1.467979,0.272737,13.123639,0.490464,1.830286,1.399655,3380.350098
2020-08-13,fold2 val,-0.038583,1.769785,-0.234264,0.748134,0.661324,0.542541,-0.590888,4.260465,-0.433363,-1.109172,-0.204717,3373.429932
2020-08-14,fold2 val,-0.411256,-0.089169,0.095824,-0.705999,-0.792519,-0.022951,-0.481172,1.832820,-0.475760,0.162155,-0.017188,3372.850098
2020-08-17,fold2 val,1.092431,-0.261045,0.660636,0.679859,0.771576,-0.030651,11.203058,-1.981422,1.418823,0.505936,0.270984,3381.989990
2020-08-18,fold2 val,4.087467,0.833254,0.575414,2.675899,2.607790,0.451846,2.802837,0.749590,-0.210602,0.738297,0.230339,3389.780029
2020-08-19,fold2 val,-1.570115,0.125474,-0.606687,-0.710246,-0.717951,0.095300,-0.453606,-0.537606,0.994908,0.199899,-0.440440,3374.850098
2020-08-20,fold2 val,1.131427,2.218948,2.327119,2.211256,2.048400,2.444885,6.563644,-0.526042,1.572227,0.684858,0.315863,3385.510010
2020-08-21,fold2 val,5.153275,-0.383644,-0.726989,-0.084069,-0.043126,-0.743484,2.405293,0.635551,-0.009776,0.884953,0.344111,3397.159912
2020-08-24,fold2 val,1.196006,0.692302,0.314520,0.492268,0.608027,1.640418,-1.745381,2.497232,1.116910,0.263629,1.004372,3431.280029
2020-08-25,fold2 val,-0.820352,1.180055,1.300943,1.260537,1.305882,3.474677,0.453775,0.348058,0.818764,-0.059170,0.359635,3443.620117
2020-08-26,fold2 val,2.849556,1.359903,2.161962,2.745907,2.383754,8.222364,6.416619,0.614013,1.037951,0.157864,1.019563,3478.729980
2020-08-27,fold2 val,-1.215915,-1.195445,2.455357,-1.092377,-0.949425,-3.517493,3.974608,1.029531,0.366233,0.446475,0.167304,3484.550049
2020-08-28,fold2 val,0.052939,-0.161975,1.028343,0.616762,0.669935,0.150064,-1.132330,0.774661,2.217702,0.468456,0.673257,3508.010010
2020-08-31,fold2 val,3.391215,1.445122,-1.476585,-0.622096,-0.603868,-0.156643,12.568905,-0.233361,-1.724538,1.398684,-0.219496,3500.310059
2020-09-01,fold2 val,3.983261,1.395548,0.771529,1.623438,1.567945,0.763959,-4.669691,0.233907,0.641545,0.701271,0.752500,3526.649902
2020-09-02,fold2 val,-2.071822,0.923947,1.927226,4.068744,3.764748,2.389675,-5.826757,1.432162,1.467058,0.060992,1.536591,3580.840088
2020-09-03,fold2 val,-4.628411,-8.006114,-6.194685,-5.001505,-5.117053,-3.761976,-9.023849,-1.592385,-3.473753,-2.126219,-3.512584,3455.060059
2020-09-04,fold2 val,-2.178736,0.066167,-1.403600,-3.094088,-2.964079,-2.881970,2.781325,0.077934,-2.057806,-1.183046,-0.813303,3426.959961
2020-09-08,fold2 val,-4.394436,-6.729482,-5.409566,-3.686266,-3.643421,-4.092249,-0.238184,-21.062824,-2.218307,-3.066595,-2.775634,3331.840088
2020-09-09,fold2 val,3.770662,3.988656,4.258340,1.603377,1.550954,0.944105,10.923349,0.840221,1.968798,1.040084,2.014499,3398.959961
2020-09-10,fold2 val,-2.860545,-3.264590,-2.801839,-1.601847,-1.368919,-2.056870,1.381458,-0.833220,-1.234951,-2.201736,-1.758480,3339.189941
2020-09-11,fold2 val,-1.854732,-1.312877,-0.652456,-0.737580,-0.674271,-0.552048,0.371626,0.059683,-0.426706,-0.080411,0.053307,3340.969971
2020-09-14,fold2 val,2.999992,-0.425199,0.676362,-0.094696,-0.457203,-0.172536,12.583177,0.922319,2.142711,0.453559,1.274183,3383.540039
2020-09-15,fold2 val,1.713200,0.156055,1.640648,1.458584,1.742388,2.355816,7.182685,-0.454669,0.200047,0.029146,0.521936,3401.199951
2020-09-16,fold2 val,-2.472334,-2.951389,-1.786581,-1.332521,-1.500191,-3.267009,-1.778730,0.296882,-0.126597,-0.800829,-0.461895,3385.489990
2020-09-17,fold2 val,-2.253667,-1.596347,-1.043655,-1.668093,-1.656665,-3.301469,-4.149312,-0.701304,0.068240,0.315579,-0.841237,3357.010010
2020-09-18,fold2 val,-1.788791,-3.172029,-1.241926,-2.376420,-2.417522,-0.898674,4.421042,0.073379,-1.295857,-0.966311,-1.118258,3319.469971
2020-09-21,fold2 val,3.032588,0.188161,1.072897,-1.974666,-1.443755,-1.734448,1.637451,-2.378444,-2.546737,-0.460773,-1.157110,3281.060059
2020-09-22,fold2 val,5.692336,1.571574,2.409417,2.396654,2.075306,2.659692,-5.598695,0.535161,1.575063,0.904642,1.051794,3315.570068
2020-09-23,fold2 val,-4.126889,-4.194631,-3.292848,-3.428942,-3.454528,-2.249262,-10.341091,-2.124581,-2.587758,-1.677387,-2.372145,3236.919922
2020-09-24,fold2 val,0.664368,1.026912,1.296173,0.924236,0.955734,0.204794,1.953415,-0.424598,0.076773,0.522085,0.298746,3246.590088
2020-09-25,fold2 val,2.494874,3.751617,2.278665,1.167147,1.138557,2.119983,5.041385,0.828860,0.884824,0.416996,1.597672,3298.459961
2020-09-28,fold2 val,2.549812,2.386891,0.779519,1.353642,1.361992,0.784880,3.402559,1.468281,1.556407,-0.014601,1.611059,3351.600098
2020-09-29,fold2 val,-0.919013,-0.756783,-1.040878,0.328445,0.504564,1.935222,-0.505692,-1.451714,-0.439284,-0.080117,-0.481266,3335.469971
2020-09-30,fold2 val,0.122415,1.507567,1.481238,0.018377,-0.028633,0.042005,2.371912,1.187987,0.265735,2.019830,0.825372,3363.000000
2020-10-01,fold2 val,2.303475,0.846225,1.012688,1.394264,1.521554,1.806004,4.463775,-0.432046,1.690241,2.265726,0.529291,3380.800049
2020-10-02,fold2 val,-2.988274,-3.228015,-2.951133,-2.125374,-2.170845,-2.509054,-7.379069,-0.396195,-0.929421,-1.803188,-0.957765,3348.419922
2020-10-05,fold2 val,2.374404,3.079112,2.032099,1.892467,1.870702,1.811935,2.551253,0.558769,1.032446,0.925265,1.797271,3408.600098
2020-10-06,fold2 val,-3.102029,-2.866982,-2.124751,-2.192434,-2.145223,-2.263359,-2.748539,-0.988890,-1.518139,-0.825110,-1.397352,3360.969971
2020-10-07,fold2 val,3.088104,1.696723,1.903759,0.471296,0.559632,-0.208772,2.734430,1.441072,1.007786,0.184878,1.739675,3419.439941
2020-10-08,fold2 val,-0.160844,-0.095565,0.357443,1.755808,1.664674,2.185034,0.145778,0.872052,0.251870,0.333616,0.801012,3446.830078
2020-10-09,fold2 val,3.012025,1.739566,2.483619,1.971137,1.821453,0.261589,1.897078,0.246339,1.803109,1.004530,0.879353,3477.139893
2020-10-12,fold2 val,4.754991,6.352054,2.590237,3.559246,3.584357,4.273019,1.912440,0.338470,-0.116134,1.029572,1.641581,3534.219971
2020-10-13,fold2 val,0.020334,-2.652711,0.659438,0.161233,0.158520,0.141429,0.983493,-1.894555,1.372602,-1.007743,-0.630692,3511.929932
2020-10-14,fold2 val,-2.320808,0.074303,-0.897413,-0.229048,-0.231669,-1.564419,3.279972,-0.659410,-1.566029,-1.037585,-0.662314,3488.669922
2020-10-15,fold2 val,-0.745014,-0.396073,-0.543347,-0.570778,-0.509765,-1.876241,-2.692391,0.350856,0.409885,-1.310588,-0.152776,3483.340088
2020-10-16,fold2 val,-1.975048,-1.400047,0.000000,0.890226,0.786267,-0.296175,-2.051768,0.122849,0.124532,0.355788,0.013492,3483.810059
2020-10-19,fold2 val,-2.001396,-2.554176,-2.476563,-2.441170,-2.407992,-1.703480,-2.010601,-1.377943,-1.216205,-1.642866,-1.632986,3426.919922
2020-10-20,fold2 val,0.305555,1.319165,0.200761,1.389280,1.381088,2.356545,-2.063459,0.511982,0.664549,0.370622,0.472733,3443.120117
2020-10-21,fold2 val,-0.996889,-0.544647,0.069891,2.402421,2.250684,4.174784,0.165903,0.057124,0.347469,0.369237,-0.219570,3435.560059
2020-10-22,fold2 val,-0.268129,-0.958296,0.041875,1.382026,1.303287,-0.218856,0.745306,0.680373,-0.588648,-0.221722,0.521893,3453.489990
2020-10-23,fold2 val,0.881497,-0.613411,0.623566,1.589173,1.638202,2.398224,-1.211855,0.519827,0.208999,0.010097,0.344576,3465.389893
2020-10-26,fold2 val,0.082389,0.008691,-2.844198,-3.080465,-2.981675,-2.696708,-0.083210,-1.983922,-1.174848,-2.494808,-1.858952,3400.969971
2020-10-27,fold2 val,2.472369,1.347243,1.508975,0.868298,0.920920,2.230157,1.046916,-0.772220,0.499460,-1.559025,-0.302562,3390.679932
2020-10-28,fold2 val,-3.759507,-4.631225,-4.956645,-5.462942,-5.508856,-5.513768,-4.393898,-2.987243,-1.980821,-4.835349,-3.528788,3271.030029
2020-10-29,fold2 val,1.524924,3.705054,1.006540,3.337690,3.050026,4.916490,1.184670,0.403586,-0.085704,2.211548,1.194733,3310.110107
2020-10-30,fold2 val,-5.445646,-5.601822,-1.099087,3.430875,3.804396,-6.309863,-5.547305,0.193538,-0.836187,-1.709293,-1.212955,3269.959961
2020-11-02,fold2 val,-1.043095,-0.082658,-0.069142,0.309689,0.508049,-0.665111,3.213583,1.193662,1.189205,1.667492,1.231820,3310.239990
2020-11-03,fold2 val,1.462152,1.535344,2.026411,1.487065,1.313756,1.507463,5.840062,1.135533,1.695146,1.948656,1.779929,3369.159912
2020-11-04,fold2 val,6.322966,4.083672,4.824872,5.994365,6.088135,8.322677,-0.688848,-0.222623,-0.574314,2.989302,2.204705,3443.439941
2020-11-05,fold2 val,2.494173,3.549359,3.188679,0.814131,0.953691,2.540179,4.064330,0.620846,1.063695,1.892034,1.946019,3510.449951
2020-11-06,fold2 val,-0.319994,-0.113585,0.192563,-0.091876,-0.157151,-0.430954,-1.858066,0.674866,1.603097,0.419946,-0.028772,3509.439941
2020-11-09,fold2 val,-1.996831,-5.062255,-2.382427,0.070951,0.096027,-4.989610,-2.021166,6.056976,7.159796,-1.529800,1.169989,3550.500000
2020-11-10,fold2 val,-0.300880,-3.458295,-3.379268,-1.282459,-1.345520,-2.274269,-2.587474,3.151240,0.296204,1.407274,-0.139979,3545.530029
2020-11-11,fold2 val,3.035269,3.372959,2.625465,0.707871,0.547293,1.486607,1.649772,-0.485820,-0.285958,1.662567,0.765186,3572.659912
2020-11-12,fold2 val,-0.234337,-0.864093,-0.512617,-0.163743,-0.252418,-0.506356,-1.287375,-1.165499,0.168949,-1.939908,-0.997853,3537.010010
2020-11-13,fold2 val,0.041941,0.595765,0.496691,1.553289,1.689222,0.679805,-0.791715,1.201494,1.558354,1.065958,1.361034,3585.149902
2020-11-16,fold2 val,0.872059,0.071905,0.332549,0.245349,0.099868,0.725737,-0.100372,2.497585,1.262119,1.054738,1.164805,3626.909912
2020-11-17,fold2 val,-0.756443,0.146922,-1.275148,-0.630390,-0.697266,-1.419562,8.213879,0.025739,-2.013899,-0.935586,-0.479193,3609.530029
2020-11-18,fold2 val,-1.139140,-0.963121,-1.318373,-1.320265,-1.193209,-1.101799,10.196776,-1.325269,-0.187462,-1.366818,-1.156383,3567.790039
2020-11-19,fold2 val,0.516824,0.372249,0.634816,0.981236,1.030077,0.356643,2.595352,-0.234715,2.032339,-0.125091,0.394644,3581.870117
2020-11-20,fold2 val,-1.095747,-0.565281,-0.955642,-1.231893,-1.261815,-1.187062,-1.934825,-1.097898,-1.235876,-1.777708,-0.679256,3557.540039
2020-11-23,fold2 val,-0.032591,-2.974259,-0.133089,-0.420742,-0.507945,6.584827,-0.470893,1.114488,0.459284,2.099255,0.563593,3577.590088
2020-11-24,fold2 val,0.634849,1.159409,1.784788,1.960969,2.103536,6.425218,3.162841,1.908166,0.284914,0.730209,1.616167,3635.409912
2020-11-25,fold2 val,2.149089,0.746725,0.004669,0.144160,0.013047,3.352659,-0.480294,-0.337719,0.310506,0.577062,-0.158442,3629.649902
2020-11-27,fold2 val,0.322444,0.482629,0.635888,1.228384,1.297516,2.048780,0.805559,-0.677734,-0.151497,0.052162,0.239698,3638.350098
2020-11-30,fold2 val,2.109964,-0.854373,-0.538936,-1.809608,-1.825391,-3.100244,-0.302392,-1.140142,0.784984,-0.308048,-0.459555,3621.629883
